scenario_id,condition,seed,rule_question_asking_rate,rule_reasoning_trace_rate,rule_target_error_preservation,rule_feedback_uptake_rate,rule_near_transfer_attempt,rule_premature_correctness,rule_role_drift_rate,rule_any_role_drift,rule_over_technical_rate,rule_any_over_technical,rule_bare_answer_rate,rule_contradiction_rate,rule_any_unsupported,rule_correction_timing_index,rule_correction_turn_idx,rule_misconception_persists_to_end,n_learner_turns,n_tutor_turns
SC_0871,C2,91,0.5,0.5,False,1.0,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_0900,C2,17,0.8,0.9,False,,True,True,0.0,False,0.0,False,0.0,0.2222222222222222,True,0.0,0,False,10,10
SC_0900,C2,42,0.8,0.9,False,,True,True,0.0,False,0.0,False,0.0,0.2222222222222222,True,0.0,0,False,10,10
SC_0900,C2,91,0.8,0.9,False,,True,True,0.0,False,0.0,False,0.0,0.2222222222222222,True,0.0,0,False,10,10
SC_0921,C2,17,0.6666666666666666,0.6666666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_0921,C2,42,0.6666666666666666,0.6666666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_0921,C2,91,0.6666666666666666,0.6666666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_0946,C2,17,0.8823529411764706,0.8823529411764706,False,,True,True,0.17647058823529413,True,0.0,False,0.0,0.125,True,0.0,0,False,17,17
SC_0946,C2,42,0.8823529411764706,0.8823529411764706,False,,True,True,0.17647058823529413,True,0.0,False,0.0,0.125,True,0.0,0,False,17,17
SC_0946,C2,91,0.8823529411764706,0.8823529411764706,False,,True,True,0.17647058823529413,True,0.0,False,0.0,0.125,True,0.0,0,False,17,17
SC_0972,C2,17,0.6666666666666666,0.6666666666666666,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_0972,C2,42,0.6666666666666666,0.6666666666666666,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_0972,C2,91,0.6666666666666666,0.6666666666666666,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_0996,C2,17,0.5,0.75,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0996,C2,42,0.5,0.75,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_0996,C2,91,0.5,0.75,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1026,C2,17,0.8666666666666667,0.9333333333333333,False,1.0,True,True,0.0,False,0.0,False,0.0,0.14285714285714285,True,0.0,0,False,15,15
SC_1026,C2,42,0.8666666666666667,0.9333333333333333,False,1.0,True,True,0.0,False,0.0,False,0.0,0.14285714285714285,True,0.0,0,False,15,15
SC_1026,C2,91,0.8666666666666667,0.9333333333333333,False,1.0,True,True,0.0,False,0.0,False,0.0,0.14285714285714285,True,0.0,0,False,15,15
SC_1030,C2,17,0.6666666666666666,0.8333333333333334,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1030,C2,42,0.6666666666666666,0.8333333333333334,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1030,C2,91,0.6666666666666666,0.8333333333333334,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1036,C2,17,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1036,C2,42,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1036,C2,91,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1082,C2,17,0.8,0.8,False,,True,True,0.1,True,0.0,False,0.0,0.2222222222222222,True,0.0,0,False,10,10
SC_1082,C2,42,0.8,0.8,False,,True,True,0.1,True,0.0,False,0.0,0.2222222222222222,True,0.0,0,False,10,10
SC_1082,C2,91,0.8,0.8,False,,True,True,0.1,True,0.0,False,0.0,0.2222222222222222,True,0.0,0,False,10,10
SC_1116,C2,17,0.6666666666666666,0.6666666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1116,C2,42,0.6666666666666666,0.6666666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1116,C2,91,0.6666666666666666,0.6666666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1119,C2,17,0.7777777777777778,0.8888888888888888,False,,True,True,0.1111111111111111,True,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1119,C2,42,0.7777777777777778,0.8888888888888888,False,,True,True,0.1111111111111111,True,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1119,C2,91,0.7777777777777778,0.8888888888888888,False,,True,True,0.1111111111111111,True,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1181,C2,17,0.7777777777777778,0.7777777777777778,False,,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1181,C2,42,0.7777777777777778,0.7777777777777778,False,,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1181,C2,91,0.7777777777777778,0.7777777777777778,False,,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1250,C2,17,0.6666666666666666,0.6666666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1250,C2,42,0.6666666666666666,0.6666666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1250,C2,91,0.6666666666666666,0.6666666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1253,C2,17,0.6,0.8,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1253,C2,42,0.6,0.8,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1253,C2,91,0.6,0.8,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1260,C2,17,0.8,0.9,False,,True,True,0.0,False,0.0,False,0.0,0.2222222222222222,True,0.0,0,False,10,10
SC_1260,C2,42,0.8,0.9,False,,True,True,0.0,False,0.0,False,0.0,0.2222222222222222,True,0.0,0,False,10,10
SC_1260,C2,91,0.8,0.9,False,,True,True,0.0,False,0.0,False,0.0,0.2222222222222222,True,0.0,0,False,10,10
SC_1278,C2,17,0.7142857142857143,0.8571428571428571,False,1.0,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,7,7
SC_1278,C2,42,0.7142857142857143,0.8571428571428571,False,1.0,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,7,7
SC_1278,C2,91,0.7142857142857143,0.8571428571428571,False,1.0,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,7,7
SC_1281,C2,17,0.7777777777777778,0.7777777777777778,False,1.0,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1281,C2,42,0.7777777777777778,0.7777777777777778,False,1.0,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1281,C2,91,0.7777777777777778,0.7777777777777778,False,1.0,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1293,C2,17,0.7777777777777778,0.8888888888888888,False,,True,True,0.0,False,0.0,False,0.0,0.125,True,0.0,0,False,9,9
SC_1293,C2,42,0.7777777777777778,0.8888888888888888,False,,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1293,C2,91,0.7777777777777778,0.8888888888888888,False,,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1314,C2,17,0.75,0.875,False,1.0,True,True,0.0,False,0.0,False,0.0,0.14285714285714285,True,0.0,0,False,8,8
SC_1314,C2,42,0.75,0.875,False,1.0,True,True,0.0,False,0.0,False,0.0,0.14285714285714285,True,0.0,0,False,8,8
SC_1314,C2,91,0.75,0.875,False,1.0,True,True,0.0,False,0.0,False,0.0,0.14285714285714285,True,0.0,0,False,8,8
SC_1316,C2,17,0.8333333333333334,0.8333333333333334,False,1.0,True,True,0.16666666666666666,True,0.0,False,0.0,0.18181818181818182,True,0.0,0,False,12,12
SC_1316,C2,42,0.8333333333333334,0.8333333333333334,False,1.0,True,True,0.16666666666666666,True,0.0,False,0.0,0.18181818181818182,True,0.0,0,False,12,12
SC_1316,C2,91,0.8333333333333334,0.8333333333333334,False,1.0,True,True,0.16666666666666666,True,0.0,False,0.0,0.18181818181818182,True,0.0,0,False,12,12
SC_1340,C2,17,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1340,C2,42,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1340,C2,91,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1358,C2,17,0.5,1.0,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1358,C2,42,0.5,1.0,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1358,C2,91,0.5,1.0,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1363,C2,17,0.6666666666666666,0.6666666666666666,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1363,C2,42,0.6666666666666666,0.6666666666666666,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1363,C2,91,0.6666666666666666,0.6666666666666666,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1368,C2,17,0.6,0.6,False,,True,True,0.4,True,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_1368,C2,42,0.6,0.6,False,,True,True,0.4,True,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_1368,C2,91,0.6,0.6,False,,True,True,0.4,True,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_1416,C2,17,0.6,0.8,False,,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1416,C2,42,0.6,0.8,False,,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1416,C2,91,0.6,0.8,False,,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1429,C2,17,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_1429,C2,42,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1429,C2,91,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1437,C2,17,0.8333333333333334,0.9166666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.18181818181818182,True,0.0,0,False,12,12
SC_1437,C2,42,0.8333333333333334,0.9166666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.18181818181818182,True,0.0,0,False,12,12
SC_1437,C2,91,0.8333333333333334,0.9166666666666666,False,1.0,True,True,0.0,False,0.0,False,0.0,0.18181818181818182,True,0.0,0,False,12,12
SC_1470,C2,17,0.6666666666666666,0.8333333333333334,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1470,C2,42,0.6666666666666666,0.8333333333333334,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1470,C2,91,0.6666666666666666,0.8333333333333334,False,1.0,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1474,C2,17,0.75,0.75,False,1.0,True,True,0.0,False,0.0,False,0.0,0.2857142857142857,True,0.0,0,False,8,8
SC_1474,C2,42,0.75,0.75,False,1.0,True,True,0.0,False,0.0,False,0.0,0.2857142857142857,True,0.0,0,False,8,8
SC_1474,C2,91,0.75,0.75,False,1.0,True,True,0.0,False,0.0,False,0.0,0.2857142857142857,True,0.0,0,False,8,8
SC_1486,C2,17,0.5,0.5,False,1.0,True,True,0.25,True,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1486,C2,42,0.5,0.5,False,1.0,True,True,0.25,True,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1486,C2,91,0.5,0.5,False,1.0,True,True,0.25,True,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1515,C2,17,0.8571428571428571,0.8571428571428571,False,1.0,True,True,0.2857142857142857,True,0.0,False,0.0,0.15384615384615385,True,0.0,0,False,14,14
SC_1515,C2,42,0.8571428571428571,0.8571428571428571,False,1.0,True,True,0.2857142857142857,True,0.0,False,0.0,0.15384615384615385,True,0.0,0,False,14,14
SC_1515,C2,91,0.8571428571428571,0.8571428571428571,False,1.0,True,True,0.2857142857142857,True,0.0,False,0.0,0.15384615384615385,True,0.0,0,False,14,14
SC_1523,C2,17,0.6666666666666666,0.8333333333333334,False,1.0,True,True,0.0,False,0.0,False,0.0,0.2,True,0.0,0,False,6,6
SC_1523,C2,42,0.6666666666666666,0.8333333333333334,False,1.0,True,True,0.0,False,0.0,False,0.0,0.2,True,0.0,0,False,6,6
SC_1523,C2,91,0.6666666666666666,0.8333333333333334,False,1.0,True,True,0.0,False,0.0,False,0.0,0.2,True,0.0,0,False,6,6
SC_1527,C2,17,0.6,0.6,False,,True,True,0.2,True,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_1527,C2,42,0.6,0.6,False,,True,True,0.2,True,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_1527,C2,91,0.6,0.6,False,,True,True,0.2,True,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_1532,C2,17,0.5,0.5,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1532,C2,42,0.5,0.5,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1532,C2,91,0.5,0.5,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1572,C2,17,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1572,C2,42,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1572,C2,91,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1691,C2,17,0.6666666666666666,1.0,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1691,C2,42,0.6666666666666666,1.0,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1691,C2,91,0.6666666666666666,1.0,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1786,C2,17,0.6,0.6,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1786,C2,42,0.6,0.6,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1786,C2,91,0.6,0.6,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1804,C2,17,0.5,0.75,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1804,C2,42,0.5,0.75,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1804,C2,91,0.5,0.75,False,1.0,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1817,C2,17,0.6,0.6,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1817,C2,42,0.6,0.6,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1817,C2,91,0.6,0.6,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1820,C2,17,0.7777777777777778,0.8888888888888888,False,1.0,True,True,0.0,False,0.0,False,0.0,0.125,True,0.0,0,False,9,9
SC_1820,C2,42,0.7777777777777778,0.8888888888888888,False,1.0,True,True,0.0,False,0.0,False,0.0,0.125,True,0.0,0,False,9,9
SC_1820,C2,91,0.7777777777777778,0.8888888888888888,False,1.0,True,True,0.0,False,0.0,False,0.0,0.125,True,0.0,0,False,9,9
SC_1838,C2,17,0.875,0.875,False,,True,True,0.125,True,0.0,False,0.0,0.13333333333333333,True,0.0,0,False,16,16
SC_1838,C2,42,0.875,0.875,False,,True,True,0.125,True,0.0,False,0.0,0.13333333333333333,True,0.0,0,False,16,16
SC_1838,C2,91,0.875,0.875,False,,True,True,0.125,True,0.0,False,0.0,0.13333333333333333,True,0.0,0,False,16,16
SC_1876,C2,17,0.6,0.8,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1876,C2,42,0.6,0.8,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1876,C2,91,0.6,0.8,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1919,C2,17,0.6,0.8,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1919,C2,42,0.6,0.8,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1919,C2,91,0.6,0.8,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1925,C2,17,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1925,C2,42,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1925,C2,91,0.5,0.5,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1927,C2,17,0.5,0.75,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1927,C2,42,0.5,0.75,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1927,C2,91,0.5,0.75,False,,True,True,0.0,False,0.0,False,0.0,0.6666666666666666,True,0.0,0,False,4,4
SC_1954,C2,17,0.6666666666666666,0.6666666666666666,False,,True,True,0.16666666666666666,True,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1954,C2,42,0.6666666666666666,0.6666666666666666,False,,True,True,0.16666666666666666,True,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1954,C2,91,0.6666666666666666,0.6666666666666666,False,,True,True,0.16666666666666666,True,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1959,C2,17,0.6,0.6,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1959,C2,42,0.6,0.6,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1959,C2,91,0.6,0.6,False,1.0,True,True,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,5,5
SC_1973,C2,17,0.8,0.8,False,,True,True,0.0,False,0.0,False,0.0,0.2222222222222222,True,0.0,0,False,10,10
SC_1973,C2,42,0.8,0.8,False,,True,True,0.0,False,0.0,False,0.0,0.2222222222222222,True,0.0,0,False,10,10
SC_1973,C2,91,0.8,0.8,False,,True,True,0.0,False,0.0,False,0.0,0.2222222222222222,True,0.0,0,False,10,10
SC_1974,C2,17,0.7777777777777778,0.8888888888888888,False,1.0,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1974,C2,42,0.7777777777777778,0.8888888888888888,False,1.0,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1974,C2,91,0.7777777777777778,0.8888888888888888,False,1.0,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1993,C2,17,0.6666666666666666,0.6666666666666666,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1993,C2,42,0.6666666666666666,0.6666666666666666,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1993,C2,91,0.6666666666666666,0.6666666666666666,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_1994,C2,17,0.7777777777777778,0.7777777777777778,False,,True,True,0.2222222222222222,True,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_1994,C2,42,0.7777777777777778,0.7777777777777778,False,,True,True,0.2222222222222222,True,0.0,False,0.0,0.125,True,0.0,0,False,9,9
SC_1994,C2,91,0.7777777777777778,0.7777777777777778,False,,True,True,0.2222222222222222,True,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_2029,C2,17,0.7777777777777778,0.7777777777777778,False,1.0,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_2029,C2,42,0.7777777777777778,0.7777777777777778,False,1.0,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_2029,C2,91,0.7777777777777778,0.7777777777777778,False,1.0,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,9,9
SC_2074,C2,17,0.6666666666666666,0.6666666666666666,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_2074,C2,42,0.6666666666666666,0.6666666666666666,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_2074,C2,91,0.6666666666666666,0.6666666666666666,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_2108,C2,17,0.5,0.75,False,,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_2108,C2,42,0.5,0.75,False,,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_2108,C2,91,0.5,0.75,False,,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,4,4
SC_2135,C2,17,0.7142857142857143,0.7142857142857143,False,1.0,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,7,7
SC_2135,C2,42,0.7142857142857143,0.7142857142857143,False,1.0,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,7,7
SC_2135,C2,91,0.7142857142857143,0.7142857142857143,False,1.0,True,True,0.0,False,0.0,False,0.0,0.3333333333333333,True,0.0,0,False,7,7
SC_2156,C2,17,0.6666666666666666,0.8333333333333334,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_2156,C2,42,0.6666666666666666,0.8333333333333334,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_2156,C2,91,0.6666666666666666,0.8333333333333334,False,,True,True,0.0,False,0.0,False,0.0,0.4,True,0.0,0,False,6,6
SC_2219,C2,17,0.75,0.875,False,,True,True,0.125,True,0.0,False,0.0,0.2857142857142857,True,0.0,0,False,8,8
SC_2219,C2,42,0.75,0.875,False,,True,True,0.125,True,0.0,False,0.0,0.2857142857142857,True,0.0,0,False,8,8
SC_2219,C2,91,0.75,0.875,False,,True,True,0.125,True,0.0,False,0.0,0.2857142857142857,True,0.0,0,False,8,8
SC_2231,C2,17,0.7142857142857143,0.7142857142857143,False,1.0,True,True,0.0,False,0.0,False,0.0,0.16666666666666666,True,0.0,0,False,7,7
SC_2231,C2,42,0.7142857142857143,0.7142857142857143,False,1.0,True,True,0.0,False,0.0,False,0.0,0.16666666666666666,True,0.0,0,False,7,7
SC_2231,C2,91,0.7142857142857143,0.7142857142857143,False,1.0,True,True,0.0,False,0.0,False,0.0,0.16666666666666666,True,0.0,0,False,7,7
SC_0009,C3,17,0.0,0.8181818181818182,False,1.0,True,False,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,11,11
SC_0009,C3,42,0.0,0.8181818181818182,False,1.0,True,False,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,11,11
SC_0009,C3,91,0.0,0.8181818181818182,False,1.0,True,False,0.0,False,0.0,False,0.0,0.5,True,0.0,0,False,11,11
SC_0014,C3,17,0.0,0.2,False,1.0,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_0014,C3,42,0.0,0.2,False,1.0,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_0014,C3,91,0.0,0.2,False,1.0,True,True,0.0,False,0.0,False,0.0,0.25,True,0.0,0,False,5,5
SC_0040,C3,17,0.0,0.25,False,0.0,True,False,0.0,False,0.0,False,0.0,0.6363636363636364,True,0.0,0,False,12,12
SC_0040,C3,42,0.0,0.25,False,0.0,True,False,0.0,False,0.0,False,0.0,0.6363636363636364,True,0.0,0,False,12,12
SC_0040,C3,91,0.0,0.25,False,0.0,True,False,0.0,False,0.0,False,0.0,0.6363636363636364,True,0.0,0,False,12,12
SC_0046,C3,17,0.0,0.5,False,1.0,True,False,0.0,False,0.0,False,0.125,0.5714285714285714,True,0.0,0,False,8,8
SC_0046,C3,42,0.0,0.5,False,1.0,True,False,0.0,False,0.0,False,0.125,0.5714285714285714,True,0.0,0,False,8,8
SC_0046,C3,91,0.0,0.5,False,1.0,True,False,0.0,False,0.0,False,0.125,0.5714285714285714,True,0.0,0,False,8,8
SC_0072,C3,17,0.0,0.8,False,0.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,5,5
SC_0072,C3,42,0.0,0.8,False,0.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,5,5
SC_0072,C3,91,0.0,0.8,False,0.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,5,5
SC_0097,C3,17,0.0,0.6428571428571429,False,,True,False,0.0,False,0.0,False,0.07142857142857142,0.6923076923076923,True,0.0,0,False,14,14
SC_0097,C3,42,0.0,0.6428571428571429,False,,True,False,0.0,False,0.0,False,0.07142857142857142,0.6923076923076923,True,0.0,0,False,14,14
SC_0097,C3,91,0.0,0.6428571428571429,False,,True,False,0.0,False,0.0,False,0.07142857142857142,0.6923076923076923,True,0.0,0,False,14,14
SC_0123,C3,17,0.0,0.375,False,,True,False,0.0,False,0.0,False,0.125,0.5714285714285714,True,0.0,0,False,8,8
SC_0123,C3,42,0.0,0.375,False,,True,False,0.0,False,0.0,False,0.125,0.5714285714285714,True,0.0,0,False,8,8
SC_0123,C3,91,0.0,0.375,False,,True,False,0.0,False,0.0,False,0.125,0.5714285714285714,True,0.0,0,False,8,8
SC_0132,C3,17,0.0,0.875,False,1.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,8,8
SC_0132,C3,42,0.0,0.875,False,1.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,8,8
SC_0132,C3,91,0.0,0.875,False,1.0,True,False,0.0,False,0.0,False,0.0,0.0,False,0.0,0,False,8,8
SC_0157,C3,17,0.0,0.8,False,1.0,True,False,0.0,False,0.0,False,0.0,0.75,True,0.0,0,False,5,5
